id,question_id,user_id,description,created_at
2240,12,633,"I enjoyed this study. It can open many opportunities for creative ideas.","2016-09-08 19:28:13"
2241,1,672,"30 minutes","2016-09-08 19:35:33"
2242,2,672,Medium,"2016-09-08 19:35:33"
2243,4,672,5,"2016-09-08 19:35:33"
2244,5,672,1,"2016-09-08 19:35:33"
2245,6,672,3,"2016-09-08 19:35:33"
2246,7,672,4,"2016-09-08 19:35:33"
2247,10,672,1,"2016-09-08 19:35:33"
2248,11,672,1,"2016-09-08 19:35:33"
2249,12,672,,"2016-09-08 19:35:33"
2250,1,683,"15 minutes","2016-09-08 19:43:03"
2251,2,683,Medium,"2016-09-08 19:43:03"
2252,4,683,4,"2016-09-08 19:43:03"
2253,5,683,2,"2016-09-08 19:43:03"
2254,6,683,3,"2016-09-08 19:43:03"
2255,7,683,3,"2016-09-08 19:43:03"
2256,12,683,,"2016-09-08 19:43:03"
2257,1,631,"45 minutes","2016-09-08 20:00:02"
2258,2,631,Medium,"2016-09-08 20:00:02"
2259,4,631,4,"2016-09-08 20:00:02"
2260,5,631,2,"2016-09-08 20:00:02"
2261,6,631,3,"2016-09-08 20:00:02"
2262,7,631,4,"2016-09-08 20:00:02"
2263,12,631,,"2016-09-08 20:00:02"
2264,1,670,"15 minutes ","2016-09-08 20:00:12"
2265,2,670,Easy,"2016-09-08 20:00:12"
2266,4,670,4,"2016-09-08 20:00:12"
2267,5,670,2,"2016-09-08 20:00:12"
2268,6,670,3,"2016-09-08 20:00:12"
2269,7,670,3,"2016-09-08 20:00:12"
2270,10,670,1,"2016-09-08 20:00:12"
2271,11,670,1,"2016-09-08 20:00:12"
2272,12,670,,"2016-09-08 20:00:12"
2273,1,676,:30,"2016-09-08 20:10:06"
2274,2,676,Easy,"2016-09-08 20:10:06"
2275,4,676,5,"2016-09-08 20:10:06"
2276,5,676,1,"2016-09-08 20:10:06"
2277,6,676,4,"2016-09-08 20:10:06"
2278,7,676,1,"2016-09-08 20:10:06"
2279,12,676,"it was fun","2016-09-08 20:10:06"
2280,1,622,00:30,"2016-09-08 20:13:26"
2281,2,622,High,"2016-09-08 20:13:26"
2282,4,622,3,"2016-09-08 20:13:26"
2283,5,622,1,"2016-09-08 20:13:26"
2284,6,622,2,"2016-09-08 20:13:26"
2285,7,622,4,"2016-09-08 20:13:26"
2286,12,622,,"2016-09-08 20:13:26"
2287,1,656,00:30,"2016-09-08 20:24:01"
2288,2,656,Medium,"2016-09-08 20:24:01"
2289,4,656,5,"2016-09-08 20:24:01"
2290,5,656,1,"2016-09-08 20:24:01"
2291,6,656,4,"2016-09-08 20:24:01"
2292,7,656,5,"2016-09-08 20:24:01"
2293,12,656,"Really good HIT, I enjoyed it.","2016-09-08 20:24:01"
2294,1,687,"45 - 60 minutes.","2016-09-08 20:27:30"
2295,2,687,"Very easy","2016-09-08 20:27:30"
2296,4,687,4,"2016-09-08 20:27:30"
2297,5,687,2,"2016-09-08 20:27:30"
2298,6,687,3,"2016-09-08 20:27:30"
2299,7,687,1,"2016-09-08 20:27:30"
2300,12,687,,"2016-09-08 20:27:31"
2301,1,685,00:25,"2016-09-08 20:43:23"
2302,2,685,Easy,"2016-09-08 20:43:23"
2303,4,685,4,"2016-09-08 20:43:23"
2304,5,685,2,"2016-09-08 20:43:23"
2305,6,685,4,"2016-09-08 20:43:23"
2306,7,685,2,"2016-09-08 20:43:23"
2307,12,685,,"2016-09-08 20:43:23"
2308,1,689,"30 minutes","2016-09-08 20:45:03"
2309,2,689,"Very easy","2016-09-08 20:45:03"
2310,4,689,2,"2016-09-08 20:45:03"
2311,5,689,5,"2016-09-08 20:45:03"
2312,6,689,3,"2016-09-08 20:45:03"
2313,7,689,4,"2016-09-08 20:45:03"
2314,10,689,5,"2016-09-08 20:45:03"
2315,11,689,3,"2016-09-08 20:45:03"
2316,12,689,"nice study.","2016-09-08 20:45:03"
2317,1,681,"less than an hour","2016-09-08 20:53:29"
2318,2,681,Medium,"2016-09-08 20:53:29"
2319,4,681,2,"2016-09-08 20:53:29"
2320,5,681,4,"2016-09-08 20:53:29"
2321,6,681,4,"2016-09-08 20:53:29"
2322,7,681,2,"2016-09-08 20:53:29"
2323,12,681,,"2016-09-08 20:53:29"
2324,1,692,00:25,"2016-09-08 21:10:19"
2325,2,692,High,"2016-09-08 21:10:19"
2326,4,692,2,"2016-09-08 21:10:19"
2327,5,692,3,"2016-09-08 21:10:19"
2328,6,692,3,"2016-09-08 21:10:19"
2329,7,692,5,"2016-09-08 21:10:19"
2330,12,692,,"2016-09-08 21:10:19"
2331,1,695,00,"2016-09-08 22:18:35"
2332,2,695,Medium,"2016-09-08 22:18:35"
2333,4,695,1,"2016-09-08 22:18:35"
2334,5,695,5,"2016-09-08 22:18:35"
2335,6,695,4,"2016-09-08 22:18:35"
2336,7,695,2,"2016-09-08 22:18:35"
2337,12,695,,"2016-09-08 22:18:35"
2338,1,281,"Thirty minutes","2016-09-08 22:24:56"
2339,2,281,Medium,"2016-09-08 22:24:56"
2340,4,281,4,"2016-09-08 22:24:56"
2341,5,281,2,"2016-09-08 22:24:56"
2342,6,281,3,"2016-09-08 22:24:56"
2343,7,281,2,"2016-09-08 22:24:56"
2344,10,281,1,"2016-09-08 22:24:56"
2345,11,281,1,"2016-09-08 22:24:56"
2346,12,281,"There was not much team interaction. I sat by my computer while watching TV for a few hours until one person (participant 4) actually did something besides myself on my team. Interesting concept, but would have loved more participation. ","2016-09-08 22:24:56"
2347,1,674,"about an hour","2016-09-09 00:28:57"
2348,2,674,"Very high","2016-09-09 00:28:57"
2349,4,674,3,"2016-09-09 00:28:57"
2350,5,674,4,"2016-09-09 00:28:57"
2351,6,674,4,"2016-09-09 00:28:57"
2352,7,674,5,"2016-09-09 00:28:57"
2353,12,674,,"2016-09-09 00:28:57"
2354,1,703,00:20,"2016-09-09 01:13:28"
2355,2,703,Medium,"2016-09-09 01:13:28"
2356,4,703,3,"2016-09-09 01:13:28"
2357,5,703,3,"2016-09-09 01:13:28"
2358,6,703,4,"2016-09-09 01:13:28"
2359,7,703,2,"2016-09-09 01:13:28"
2360,10,703,3,"2016-09-09 01:13:28"
2361,11,703,2,"2016-09-09 01:13:28"
2362,12,703,,"2016-09-09 01:13:28"
2363,1,650,00:40,"2016-09-09 02:17:48"
2364,2,650,Easy,"2016-09-09 02:17:48"
2365,4,650,5,"2016-09-09 02:17:48"
2366,5,650,1,"2016-09-09 02:17:48"
2367,6,650,4,"2016-09-09 02:17:48"
2368,7,650,3,"2016-09-09 02:17:48"
2369,12,650,,"2016-09-09 02:17:48"
2370,1,679,"25 minutes","2016-09-09 02:45:00"
2371,2,679,Easy,"2016-09-09 02:45:00"
2372,4,679,2,"2016-09-09 02:45:00"
2373,5,679,4,"2016-09-09 02:45:00"
2374,6,679,3,"2016-09-09 02:45:00"
2375,7,679,1,"2016-09-09 02:45:00"
2376,12,679,,"2016-09-09 02:45:00"
2377,1,706,"40 mines","2016-09-09 07:45:34"
2378,2,706,Medium,"2016-09-09 07:45:34"
2379,4,706,4,"2016-09-09 07:45:34"
2380,5,706,2,"2016-09-09 07:45:34"
2381,6,706,3,"2016-09-09 07:45:34"
2382,7,706,4,"2016-09-09 07:45:34"
2383,12,706,"I tred really hard to come up with useful requirements. I hope that they help you guys!","2016-09-09 07:45:34"
2384,1,452,"12 minutes","2016-09-09 07:48:59"
2385,2,452,Medium,"2016-09-09 07:48:59"
2386,4,452,4,"2016-09-09 07:48:59"
2387,5,452,1,"2016-09-09 07:48:59"
2388,6,452,4,"2016-09-09 07:48:59"
2389,7,452,2,"2016-09-09 07:48:59"
2390,10,452,3,"2016-09-09 07:48:59"
2391,11,452,4,"2016-09-09 07:48:59"
2392,12,452,,"2016-09-09 07:48:59"
2393,1,304,"About 20 minutes.","2016-09-09 08:02:58"
2394,2,304,Medium,"2016-09-09 08:02:58"
2395,4,304,4,"2016-09-09 08:02:58"
2396,5,304,2,"2016-09-09 08:02:58"
2397,6,304,4,"2016-09-09 08:02:58"
2398,7,304,2,"2016-09-09 08:02:58"
2399,10,304,3,"2016-09-09 08:02:58"
2400,11,304,3,"2016-09-09 08:02:58"
2401,12,304,"I perhaps have had more ideas for sceneros .","2016-09-09 08:02:58"
2402,1,246,"25 minutes","2016-09-09 08:22:26"
2403,2,246,Medium,"2016-09-09 08:22:26"
2404,4,246,5,"2016-09-09 08:22:26"
2405,5,246,1,"2016-09-09 08:22:26"
2406,6,246,5,"2016-09-09 08:22:26"
2407,7,246,3,"2016-09-09 08:22:27"
2408,8,246,5,"2016-09-09 08:22:27"
2409,9,246,5,"2016-09-09 08:22:27"
2410,12,246,,"2016-09-09 08:22:27"
2411,1,686,15:33,"2016-09-09 08:24:08"
2412,2,686,Medium,"2016-09-09 08:24:08"
2413,4,686,5,"2016-09-09 08:24:08"
2414,5,686,1,"2016-09-09 08:24:08"
2415,6,686,3,"2016-09-09 08:24:08"
2416,7,686,4,"2016-09-09 08:24:08"
2417,12,686,"Yesterday I completed two and decided not to submit the hit/assignment so I could sleep on it and see if I could think up some better ideas. Unfortunately, I think the ideas I had may be similar to what Is already on the market. I thought about doing some Internet searches to get some ideas, but then I thought that wouldn't be genuine. I hope my participation helps you, good luck with your study. Thank you for having me, it was a pleasure.","2016-09-09 08:24:08"
2418,1,710,"00.30 mins","2016-09-09 08:42:44"
2419,2,710,Easy,"2016-09-09 08:42:44"
2420,4,710,5,"2016-09-09 08:42:44"
2421,5,710,1,"2016-09-09 08:42:44"
2422,6,710,5,"2016-09-09 08:42:44"
2423,7,710,1,"2016-09-09 08:42:44"
2424,12,710,"very nice task. Thank you so much.","2016-09-09 08:42:44"
2425,1,621,"20 minutes","2016-09-09 08:50:53"
2426,2,621,Medium,"2016-09-09 08:50:53"
2427,4,621,4,"2016-09-09 08:50:53"
2428,5,621,1,"2016-09-09 08:50:53"
2429,6,621,4,"2016-09-09 08:50:53"
2430,7,621,2,"2016-09-09 08:50:53"
2431,10,621,3,"2016-09-09 08:50:53"
2432,11,621,3,"2016-09-09 08:50:53"
2433,12,621,,"2016-09-09 08:50:53"
2434,1,708,"About and hour ","2016-09-09 09:21:56"
2435,2,708,Medium,"2016-09-09 09:21:56"
2436,4,708,5,"2016-09-09 09:21:56"
2437,5,708,1,"2016-09-09 09:21:56"
2438,6,708,4,"2016-09-09 09:21:56"
2439,7,708,2,"2016-09-09 09:21:56"
2440,12,708,"the  timing thing was unclear in the instructions  and rather confusing","2016-09-09 09:21:56"
2441,1,700,"30 minutes","2016-09-09 10:02:32"
2442,2,700,Medium,"2016-09-09 10:02:32"
2443,4,700,5,"2016-09-09 10:02:32"
2444,5,700,1,"2016-09-09 10:02:32"
2445,6,700,4,"2016-09-09 10:02:32"
2446,7,700,1,"2016-09-09 10:02:32"
2447,10,700,1,"2016-09-09 10:02:32"
2448,11,700,5,"2016-09-09 10:02:32"
2449,12,700,"I really enjoy it and hope that I have more time to do it instead of just 24 hours","2016-09-09 10:02:32"
2450,1,457,"35 minutes","2016-09-09 10:06:01"
2451,2,457,High,"2016-09-09 10:06:01"
2452,4,457,3,"2016-09-09 10:06:01"
2453,5,457,2,"2016-09-09 10:06:01"
2454,6,457,1,"2016-09-09 10:06:01"
2455,7,457,5,"2016-09-09 10:06:01"
2456,12,457,"This was very interesting. I am not very creative, but I tried my best.","2016-09-09 10:06:01"
2457,1,641,00:45,"2016-09-09 10:39:53"
2458,2,641,Easy,"2016-09-09 10:39:53"
2459,4,641,5,"2016-09-09 10:39:53"
2460,5,641,1,"2016-09-09 10:39:53"
2461,6,641,4,"2016-09-09 10:39:53"
2462,7,641,4,"2016-09-09 10:39:53"
2463,10,641,1,"2016-09-09 10:39:53"
2464,11,641,1,"2016-09-09 10:39:53"
2465,12,641,,"2016-09-09 10:39:53"
2466,1,701,00:40,"2016-09-09 11:33:37"
2467,2,701,Medium,"2016-09-09 11:33:37"
2468,4,701,4,"2016-09-09 11:33:37"
2469,5,701,1,"2016-09-09 11:33:37"
2470,6,701,4,"2016-09-09 11:33:37"
2471,7,701,2,"2016-09-09 11:33:37"
2472,10,701,2,"2016-09-09 11:33:37"
2473,11,701,2,"2016-09-09 11:33:37"
2474,12,701,"I wish I had been part of a bigger group with more discussion","2016-09-09 11:33:37"
2475,1,704,"15 minutes","2016-09-09 13:10:43"
2476,2,704,Easy,"2016-09-09 13:10:43"
2477,4,704,5,"2016-09-09 13:10:43"
2478,5,704,1,"2016-09-09 13:10:43"
2479,6,704,5,"2016-09-09 13:10:43"
2480,7,704,1,"2016-09-09 13:10:43"
2481,12,704,"this was fun (: . Have a great day","2016-09-09 13:10:43"
2482,1,684,"30 minutes","2016-09-09 13:20:30"
2483,2,684,"Very high","2016-09-09 13:20:30"
2484,4,684,2,"2016-09-09 13:20:30"
2485,5,684,5,"2016-09-09 13:20:30"
2486,6,684,4,"2016-09-09 13:20:30"
2487,7,684,3,"2016-09-09 13:20:30"
2488,12,684,,"2016-09-09 13:20:30"
2489,1,715,"45 minutes","2016-09-09 14:09:30"
2490,2,715,Medium,"2016-09-09 14:09:30"
2491,4,715,3,"2016-09-09 14:09:30"
2492,5,715,2,"2016-09-09 14:09:30"
2493,6,715,4,"2016-09-09 14:09:30"
2494,7,715,1,"2016-09-09 14:09:30"
2495,12,715,"Study was nice, thank You","2016-09-09 14:09:30"
2496,1,709,"20 minutes","2016-09-09 14:09:57"
2497,2,709,Medium,"2016-09-09 14:09:57"
2498,4,709,4,"2016-09-09 14:09:57"
2499,5,709,2,"2016-09-09 14:09:57"
2500,6,709,4,"2016-09-09 14:09:57"
2501,7,709,2,"2016-09-09 14:09:57"
2502,12,709,,"2016-09-09 14:09:57"
2503,1,640,1,"2016-09-09 14:13:02"
2504,2,640,Medium,"2016-09-09 14:13:02"
2505,4,640,4,"2016-09-09 14:13:02"
2506,5,640,2,"2016-09-09 14:13:02"
2507,6,640,4,"2016-09-09 14:13:02"
2508,7,640,1,"2016-09-09 14:13:02"
2509,12,640,,"2016-09-09 14:13:02"
2510,1,711,15,"2016-09-09 15:35:57"
2511,2,711,Medium,"2016-09-09 15:35:57"
2512,4,711,3,"2016-09-09 15:35:57"
2513,5,711,3,"2016-09-09 15:35:57"
2514,6,711,2,"2016-09-09 15:35:57"
2515,7,711,4,"2016-09-09 15:35:57"
2516,12,711,,"2016-09-09 15:35:57"
2517,1,702,02:20,"2016-09-09 15:55:25"
2518,2,702,Medium,"2016-09-09 15:55:25"
2519,4,702,5,"2016-09-09 15:55:25"
2520,5,702,1,"2016-09-09 15:55:25"
2521,6,702,4,"2016-09-09 15:55:25"
2522,7,702,2,"2016-09-09 15:55:25"
2523,10,702,3,"2016-09-09 15:55:25"
2524,11,702,3,"2016-09-09 15:55:25"
2525,12,702,"There really wasn't much discussion going on. I attempted to comment on all I found but there weren't many.","2016-09-09 15:55:25"
2526,1,718,00:15,"2016-09-09 17:13:48"
2527,2,718,"Very easy","2016-09-09 17:13:48"
2528,4,718,4,"2016-09-09 17:13:48"
2529,5,718,2,"2016-09-09 17:13:48"
2530,6,718,2,"2016-09-09 17:13:48"
2531,7,718,4,"2016-09-09 17:13:48"
2532,12,718,"I thought that the requirements weren't really ones you could actually be very creative on.","2016-09-09 17:13:48"
2533,1,723,00:35,"2016-09-09 19:35:24"
2534,2,723,Medium,"2016-09-09 19:35:24"
2535,4,723,4,"2016-09-09 19:35:24"
2536,5,723,2,"2016-09-09 19:35:24"
2537,6,723,4,"2016-09-09 19:35:24"
2538,7,723,2,"2016-09-09 19:35:24"
2539,12,723,,"2016-09-09 19:35:24"
2540,1,729,00:30,"2016-09-09 20:05:24"
2541,2,729,High,"2016-09-09 20:05:24"
2542,4,729,2,"2016-09-09 20:05:24"
2543,5,729,4,"2016-09-09 20:05:24"
2544,6,729,3,"2016-09-09 20:05:24"
2545,7,729,2,"2016-09-09 20:05:24"
2546,10,729,1,"2016-09-09 20:05:24"
2547,11,729,1,"2016-09-09 20:05:24"
2548,12,729,,"2016-09-09 20:05:24"
2549,1,731,00:43,"2016-09-09 20:40:46"
2550,2,731,Medium,"2016-09-09 20:40:46"
2551,4,731,4,"2016-09-09 20:40:46"
2552,5,731,2,"2016-09-09 20:40:46"
2553,6,731,3,"2016-09-09 20:40:46"
2554,7,731,5,"2016-09-09 20:40:46"
2555,12,731,"Thank you for the hit!!","2016-09-09 20:40:46"
2556,1,725,00:45,"2016-09-09 20:46:39"
2557,2,725,Medium,"2016-09-09 20:46:39"
2558,4,725,4,"2016-09-09 20:46:39"
2559,5,725,2,"2016-09-09 20:46:39"
2560,6,725,3,"2016-09-09 20:46:39"
2561,7,725,3,"2016-09-09 20:46:39"
2562,12,725,,"2016-09-09 20:46:39"
2563,1,739,00:35,"2016-09-09 22:44:45"
2564,2,739,High,"2016-09-09 22:44:45"
2565,4,739,5,"2016-09-09 22:44:45"
2566,5,739,1,"2016-09-09 22:44:45"
2567,6,739,4,"2016-09-09 22:44:45"
2568,7,739,2,"2016-09-09 22:44:45"
2569,12,739,,"2016-09-09 22:44:45"
2570,1,737,00:15,"2016-09-10 01:17:39"
2571,2,737,Easy,"2016-09-10 01:17:39"
2572,4,737,3,"2016-09-10 01:17:39"
2573,5,737,2,"2016-09-10 01:17:39"
2574,6,737,2,"2016-09-10 01:17:39"
2575,7,737,3,"2016-09-10 01:17:39"
2576,12,737,,"2016-09-10 01:17:39"
2577,1,721,11:30,"2016-09-10 02:58:20"
2578,2,721,Medium,"2016-09-10 02:58:20"
2579,4,721,4,"2016-09-10 02:58:20"
2580,5,721,2,"2016-09-10 02:58:20"
2581,6,721,4,"2016-09-10 02:58:20"
2582,7,721,3,"2016-09-10 02:58:20"
2583,12,721,,"2016-09-10 02:58:20"
2584,1,746,40,"2016-09-10 04:15:10"
2585,2,746,Medium,"2016-09-10 04:15:10"
2586,4,746,5,"2016-09-10 04:15:10"
2587,5,746,1,"2016-09-10 04:15:10"
2588,6,746,5,"2016-09-10 04:15:10"
2589,7,746,1,"2016-09-10 04:15:10"
2590,12,746,"interesting to create","2016-09-10 04:15:10"
2591,1,738,"30 minutes","2016-09-10 05:09:48"
2592,2,738,Medium,"2016-09-10 05:09:48"
2593,4,738,4,"2016-09-10 05:09:48"
2594,5,738,2,"2016-09-10 05:09:48"
2595,6,738,3,"2016-09-10 05:09:48"
2596,7,738,3,"2016-09-10 05:09:48"
2597,12,738,,"2016-09-10 05:09:48"
2598,1,748,"40 minutes","2016-09-10 09:08:07"
2599,2,748,Medium,"2016-09-10 09:08:07"
2600,4,748,4,"2016-09-10 09:08:07"
2601,5,748,1,"2016-09-10 09:08:07"
2602,6,748,3,"2016-09-10 09:08:07"
2603,7,748,4,"2016-09-10 09:08:07"
2604,10,748,1,"2016-09-10 09:08:07"
2605,11,748,1,"2016-09-10 09:08:07"
2606,12,748,,"2016-09-10 09:08:07"
2607,1,744,1:30,"2016-09-10 10:30:11"
2608,2,744,"Very high","2016-09-10 10:30:11"
2609,4,744,3,"2016-09-10 10:30:11"
2610,5,744,2,"2016-09-10 10:30:11"
2611,6,744,2,"2016-09-10 10:30:11"
2612,7,744,3,"2016-09-10 10:30:11"
2613,12,744,"Entering the scenarios did not work correctly. I entered my scenario for the first example, but it didn't register. The same for the second time that I entered to same scenario. After entering the same scenario three times they were finally present when I tried to view them. So, I ended up with three of the same scenarios listed for the first example. I also had trouble entering the others. Several times they didn't show up, and I ended up having two scenarios listed for one example, one of which was intended for a different example.","2016-09-10 10:30:11"
2614,1,743,00:20,"2016-09-10 10:43:59"
2615,2,743,Medium,"2016-09-10 10:43:59"
2616,4,743,3,"2016-09-10 10:43:59"
2617,5,743,2,"2016-09-10 10:43:59"
2618,6,743,3,"2016-09-10 10:43:59"
2619,7,743,1,"2016-09-10 10:43:59"
2620,12,743,,"2016-09-10 10:43:59"
2621,1,734,10,"2016-09-10 11:55:49"
2622,2,734,Easy,"2016-09-10 11:55:49"
2623,4,734,3,"2016-09-10 11:55:49"
2624,5,734,5,"2016-09-10 11:55:49"
2625,6,734,4,"2016-09-10 11:55:49"
2626,7,734,2,"2016-09-10 11:55:49"
2627,12,734,,"2016-09-10 11:55:49"
2628,1,733,1:00,"2016-09-10 13:33:00"
2629,2,733,Medium,"2016-09-10 13:33:00"
2630,4,733,4,"2016-09-10 13:33:00"
2631,5,733,2,"2016-09-10 13:33:00"
2632,6,733,5,"2016-09-10 13:33:00"
2633,7,733,2,"2016-09-10 13:33:00"
2634,12,733,,"2016-09-10 13:33:00"
2635,1,752,00:30,"2016-09-10 17:06:10"
2636,2,752,Medium,"2016-09-10 17:06:10"
2637,4,752,5,"2016-09-10 17:06:10"
2638,5,752,1,"2016-09-10 17:06:10"
2639,6,752,2,"2016-09-10 17:06:10"
2640,7,752,4,"2016-09-10 17:06:10"
2641,12,752,"i would have liked it if there were more options for generating requirements; focusing on lighting sort of limited me, i think. and i was sure i had submitted 4 requirements, but i was informed i only completed the bare minimum, so maybe 2 of them didn't save ... which i am a little bummed about because i tried to set a requirement for all 4 requirements. :-(","2016-09-10 17:06:10"
2642,1,742,20,"2016-09-10 17:30:27"
2643,2,742,Easy,"2016-09-10 17:30:27"
2644,4,742,4,"2016-09-10 17:30:27"
2645,5,742,1,"2016-09-10 17:30:27"
2646,6,742,5,"2016-09-10 17:30:27"
2647,7,742,2,"2016-09-10 17:30:27"
2648,12,742,,"2016-09-10 17:30:27"
2649,1,757,"30 minutes","2016-09-10 18:59:48"
2650,2,757,Medium,"2016-09-10 18:59:48"
2651,4,757,3,"2016-09-10 18:59:48"
2652,5,757,4,"2016-09-10 18:59:48"
2653,6,757,2,"2016-09-10 18:59:48"
2654,7,757,1,"2016-09-10 18:59:48"
2655,12,757,,"2016-09-10 18:59:48"
2656,1,758,00:12,"2016-09-10 19:45:18"
2657,2,758,High,"2016-09-10 19:45:18"
2658,4,758,4,"2016-09-10 19:45:18"
2659,5,758,2,"2016-09-10 19:45:18"
2660,6,758,2,"2016-09-10 19:45:18"
2661,7,758,4,"2016-09-10 19:45:18"
2662,12,758,,"2016-09-10 19:45:18"
2663,1,762,:20,"2016-09-11 05:11:35"
2664,2,762,Easy,"2016-09-11 05:11:35"
2665,4,762,3,"2016-09-11 05:11:35"
2666,5,762,3,"2016-09-11 05:11:35"
2667,6,762,3,"2016-09-11 05:11:35"
2668,7,762,3,"2016-09-11 05:11:35"
2669,10,762,1,"2016-09-11 05:11:35"
2670,11,762,1,"2016-09-11 05:11:35"
2671,12,762,,"2016-09-11 05:11:35"
2672,1,770,"3 hours","2016-09-11 16:23:40"
2673,2,770,"Very easy","2016-09-11 16:23:40"
2674,4,770,5,"2016-09-11 16:23:40"
2675,5,770,1,"2016-09-11 16:23:40"
2676,6,770,5,"2016-09-11 16:23:40"
2677,7,770,1,"2016-09-11 16:23:40"
2678,10,770,2,"2016-09-11 16:23:40"
2679,11,770,4,"2016-09-11 16:23:40"
2680,12,770,,"2016-09-11 16:23:40"
2681,1,767,"35 minutes","2016-09-11 17:30:06"
2682,2,767,Medium,"2016-09-11 17:30:06"
2683,4,767,4,"2016-09-11 17:30:06"
2684,5,767,1,"2016-09-11 17:30:06"
2685,6,767,4,"2016-09-11 17:30:06"
2686,7,767,1,"2016-09-11 17:30:06"
2687,10,767,1,"2016-09-11 17:30:06"
2688,11,767,1,"2016-09-11 17:30:06"
2689,12,767,,"2016-09-11 17:30:06"
2690,1,764,00:45,"2016-09-12 00:02:29"
2691,2,764,Medium,"2016-09-12 00:02:29"
2692,4,764,5,"2016-09-12 00:02:29"
2693,5,764,1,"2016-09-12 00:02:29"
2694,6,764,3,"2016-09-12 00:02:29"
2695,7,764,3,"2016-09-12 00:02:29"
2696,10,764,2,"2016-09-12 00:02:29"
2697,11,764,4,"2016-09-12 00:02:29"
2698,12,764,"Fun hit and very professionally designed at that.  Thanks for the opportunity!","2016-09-12 00:02:29"
2699,1,776,1:00,"2016-09-12 12:34:19"
2700,2,776,Medium,"2016-09-12 12:34:19"
2701,4,776,5,"2016-09-12 12:34:19"
2702,5,776,1,"2016-09-12 12:34:19"
2703,6,776,3,"2016-09-12 12:34:19"
2704,7,776,3,"2016-09-12 12:34:19"
2705,12,776,,"2016-09-12 12:34:19"
2706,1,773,24hours,"2016-09-12 15:40:01"
2707,2,773,"Very high","2016-09-12 15:40:01"
2708,4,773,3,"2016-09-12 15:40:01"
2709,5,773,2,"2016-09-12 15:40:01"
2710,6,773,4,"2016-09-12 15:40:01"
2711,7,773,1,"2016-09-12 15:40:01"
2712,10,773,2,"2016-09-12 15:40:01"
2713,11,773,1,"2016-09-12 15:40:01"
2714,12,773,,"2016-09-12 15:40:01"
2715,1,782,4:00,"2016-09-15 01:05:34"
2716,2,782,Medium,"2016-09-15 01:05:34"
2717,4,782,5,"2016-09-15 01:05:34"
2718,5,782,1,"2016-09-15 01:05:34"
2719,6,782,3,"2016-09-15 01:05:34"
2720,7,782,5,"2016-09-15 01:05:34"
2721,10,782,1,"2016-09-15 01:05:34"
2722,11,782,1,"2016-09-15 01:05:34"
2723,12,782,"the team member are not to blaim, I suppose we live in different timezones. ","2016-09-15 01:05:34"
2724,1,784,00:30,"2016-09-15 19:33:48"
2725,2,784,Medium,"2016-09-15 19:33:48"
2726,4,784,3,"2016-09-15 19:33:48"
2727,5,784,3,"2016-09-15 19:33:48"
2728,6,784,4,"2016-09-15 19:33:48"
2729,7,784,2,"2016-09-15 19:33:48"
2730,10,784,3,"2016-09-15 19:33:48"
2731,11,784,3,"2016-09-15 19:33:48"
2732,12,784,,"2016-09-15 19:33:48"
